OBJECTID;PAR_ID;PAR_NUM;Shape_Length;Shape_Area;geometry;OWNER;Freguesia;Municipio;Ilha
330;13790326.0;2,98E+12;151.13664845337263;1022.1757081661527;MULTIPOLYGON (((297247.87739999965 3621824.7896999996, 297248.15529999975 3621824.3435999993, 297248.16029999964 3621824.346999999, 297248.16000000015 3621824.34, 297236.8300000001 3621814.8499999996, 297233.53000000026 3621817.3499999996, 297233.5257000001 3621817.356899999, 297231.8208999997 3621819.1008, 297231.72699999996 3621819.0122999996, 297202.2806000002 3621849.2885, 297202.2921000002 3621849.3059, 297206.73220000044 3621855.9956, 297209.5828999998 3621860.409600001, 297209.63570000045 3621860.3702000007, 297213.17289999966 3621865.6996, 297230.31379999965 3621851.9606, 297227.34279999975 3621847.9496, 297231.82270000037 3621844.4297, 297234.216 3621848.6531000007, 297234.2189999996 3621848.6444000006, 297235.4633999998 3621849.775699999, 297247.87739999965 3621824.7896999996)));28;Arco da Calheta;Calheta;Ilha da Madeira (Madeira)
331;7346269.0;2,99E+12;58.182070604654186;146.1677602922933;MULTIPOLYGON (((298153.6397000002 3622594.2860000003, 298153.54399999976 3622595.307499999, 298153.5099999998 3622595.67, 298153.5398000004 3622595.684800001, 298153.11000000034 3622598.42, 298158.5599999996 3622598.2200000007, 298158.5603 3622598.2229999993, 298158.59970000014 3622598.2095, 298158.59979999997 3622598.2095, 298158.6228 3622598.2016000003, 298158.66000000015 3622598.2200000007, 298166.70999999996 3622595.7699999996, 298174.0099999998 3622593.4700000007, 298174.0599999996 3622593.17, 298174.12119999994 3622592.8946, 298174.15490000043 3622592.8830999993, 298174.1540999999 3622592.7466, 298174.16000000015 3622592.7200000007, 298174.3770000003 3622585.7771000005, 298174.41000000015 3622584.7200000007, 298165.8099999996 3622588.619999999, 298156.4896999998 3622592.8006999996, 298153.61000000034 3622593.3200000003, 298153.61000000034 3622594.2699999996, 298153.6397000002 3622594.2860000003)));38;Arco da Calheta;Calheta;Ilha da Madeira (Madeira)
332;7346358.0;2,99E+12;94.42720061849711;560.5213253677573;MULTIPOLYGON (((298203.76630000025 3622571.673800001, 298204.5999999996 3622571.710000001, 298209.5999999996 3622570.1099999994, 298216.7000000002 3622567.51, 298224.2000000002 3622564.3100000005, 298225.4342 3622563.7403999995, 298224.2000000002 3622558.3100000005, 298223.0999999996 3622553.3100000005, 298221.9654000001 3622550.4734000005, 298221.7215 3622549.8638000004, 298221.2999999998 3622548.8100000005, 298221.1961000003 3622547.9613000005, 298219.2423999999 3622540.887599999, 298209.9400000004 3622546.1400000006, 298194.33999999985 3622555.9399999995, 298194.9400000004 3622557.6400000006, 298195.0382000003 3622557.6855999995, 298195.54000000004 3622558.9399999995, 298195.6821999997 3622559.0425000004, 298203.76630000025 3622571.673800001)));39;Arco da Calheta;Calheta;Ilha da Madeira (Madeira)
333;20785342.0;2,99E+12;51.21218800406295;157.53366087965261;MULTIPOLYGON (((298353.4466000004 3622527.1866999995, 298356.8700000001 3622520.34, 298358.98149999976 3622517.851500001, 298358.8700000001 3622517.74, 298355.6699999999 3622514.9399999995, 298350.6699999999 3622509.6400000006, 298349.7276999997 3622508.911800001, 298342.1727999998 3622521.735200001, 298350.2821000004 3622525.7072, 298351.3700000001 3622526.24, 298353.4466000004 3622527.1866999995)));87;Arco da Calheta;Calheta;Ilha da Madeira (Madeira)
334;20785343.0;2,99E+12;31.963192208445363;57.01643202764351;MULTIPOLYGON (((298357.8794 3622529.2074999996, 298358.1699999999 3622529.4399999995, 298358.18460000027 3622529.4159999993, 298359.76549999975 3622526.825099999, 298361.76999999955 3622523.539999999, 298363.6791000003 3622521.1536999997, 298363.6699999999 3622521.1400000006, 298360.76999999955 3622519.6400000006, 298358.98149999976 3622517.851500001, 298356.8700000001 3622520.34, 298353.4466000004 3622527.1866999995, 298357.7973999996 3622529.1700999998, 298357.80869999994 3622529.1510000005, 298357.8794 3622529.2074999996)));7;Arco da Calheta;Calheta;Ilha da Madeira (Madeira)
335;9404160.0;2,99E+12;79.30284230043992;368.558386635735;MULTIPOLYGON (((298119.1723999996 3622224.209899999, 298143.68740000017 3622229.905200001, 298148.18730000034 3622214.1553000007, 298126.28839999996 3622210.7106, 298126.2778000003 3622210.708900001, 298125.8660000004 3622210.620100001, 298125.72750000004 3622211.0654000007, 298119.1723999996 3622224.209899999)));77;Arco da Calheta;Calheta;Ilha da Madeira (Madeira)
336;9404200.0;2,99E+12;201.48957394133035;2149.6136544993033;MULTIPOLYGON (((298152.6671000002 3622140.775800001, 298152.2416000003 3622140.2467, 298152.18709999975 3622140.4058, 298148.9371999996 3622149.6557, 298148.41810000036 3622152.399700001, 298147.3415000001 3622158.090399999, 298147.51719999965 3622158.115700001, 298147.54640000034 3622158.0995000005, 298147.02720000036 3622159.5457000006, 298146.2571999999 3622161.7157000005, 298145.3172000004 3622163.9356999993, 298139.78729999997 3622177.295600001, 298138.3514999999 3622180.0897000004, 298138.68730000034 3622179.9056, 298187.6869999999 3622187.6554000005, 298187.94120000023 3622188.5308, 298189.9382999996 3622170.3344, 298189.86450000014 3622170.3319000006, 298191.5525000002 3622154.8989000004, 298196.7326999996 3622154.8028999995, 298197.3300000001 3622152.4800000004, 298199.4299999997 3622151.2799999993, 298202.6299999999 3622149.7799999993, 298202.6299999999 3622144.58, 298202.73000000045 3622141.7799999993, 298198.6299999999 3622138.6799999997, 298194.73000000045 3622138.880000001, 298190.9299999997 3622138.6799999997, 298187.73000000045 3622139.4800000004, 298184.4299999997 3622138.380000001, 298178.53000000026 3622139.380000001, 298170.03000000026 3622140.08, 298165.9299999997 3622139.880000001, 298162.1299999999 3622139.880000001, 298157.12289999984 3622139.1456000004, 298152.6671000002 3622140.775800001)));52;Arco da Calheta;Calheta;Ilha da Madeira (Madeira)
337;21067435.0;3,00E+12;106.53477131020351;610.5782593993432;MULTIPOLYGON (((299403.89609999955 3621539.3562000003, 299397.0499999998 3621541.1899999995, 299380.25 3621546.8900000006, 299379.02890000027 3621547.633300001, 299373.3499999996 3621551.09, 299375.1500000004 3621553.289999999, 299375.53359999973 3621553.6735999994, 299378.3892999999 3621556.5293000005, 299382.1500000004 3621560.289999999, 299383.9500000002 3621561.99, 299385.4500000002 3621563.09, 299388.1500000004 3621563.99, 299406.5080000004 3621557.657400001, 299416.8383999998 3621554.0940000005, 299416.8499999996 3621554.09, 299416.75370000023 3621553.9120000005, 299411.41339999996 3621544.0386999995, 299407.0499999998 3621545.83, 299403.89609999955 3621539.3562000003)));35;Arco da Calheta;Calheta;Ilha da Madeira (Madeira)
338;16122804.0;3,00E+12;83.3879603466088;205.06670010559;MULTIPOLYGON (((299615.20150000043 3621396.8588999994, 299619.9824999999 3621393.996200001, 299609.6582000004 3621378.0244999994, 299600.45689999964 3621363.3507000003, 299600.4000000004 3621363.26, 299599.82660000026 3621363.9463, 299599.7750000004 3621364.0080999993, 299599.7697999999 3621364, 299595.8680999996 3621367.687000001, 299614.4000000004 3621395.3599999994, 299614.39130000025 3621395.4254, 299615.20150000043 3621396.8588999994)));61;Arco da Calheta;Calheta;Ilha da Madeira (Madeira)
339;10472125.0;3,01E+12;992.4888873270243;46156.41453600568;MULTIPOLYGON (((300034.11789999995 3623082.7667999994, 300034.1984000001 3623082.8312, 300035.43659999967 3623083.821799999, 300037.8027999997 3623085.7147000004, 300073.14609999955 3623052.8958, 300119.70720000006 3623002.7529000007, 300125.6255999999 3622999.136, 300158.90529999975 3622933.8564, 300166.5851999996 3622910.8165000007, 300165.30510000046 3622883.9366999995, 300137.1451000003 3622791.7774, 300132.2729000002 3622788.645199999, 300132.5155999996 3622788.1356000006, 300012.1699000001 3622692.5342999995, 299953.70519999973 3622763.9915999994, 299954.3373999996 3622765.088199999, 299958.3969999999 3622764.160700001, 299961.2126000002 3622770.3058, 300007.7344000004 3622871.841, 300008.4062000001 3622872.507099999, 300020.0061999997 3622910.5067999996, 300025.2061999999 3622952.5065, 300022.00629999954 3622966.5065, 300021.4797 3622966.5065, 300018.5862999996 3622987.896299999, 300012.65639999975 3623009.1461999994, 300001.85649999976 3623034.2660000008, 299997.4166000001 3623043.1160000004, 299992.08660000004 3623053.8059, 299981.7287999997 3623071.8388, 300005.1166000003 3623070.2258, 300033.6369000003 3623082.5588000007, 300033.7960999999 3623082.2272999994, 300033.8163999999 3623082.5255999994, 300034.11789999995 3623082.7667999994)));1;Arco da Calheta;Calheta;Ilha da Madeira (Madeira)
340;7349900.0;2,98E+12;64.15577852267337;217.96216057045842;MULTIPOLYGON (((297428.659 3622125.3001000006, 297431.86730000004 3622125.4020000007, 297432.25 3622125.5199999996, 297434.6500000004 3622125.5199999996, 297433.1500000004 3622116.5199999996, 297433.1412000004 3622116.5205000006, 297433.14190000016 3622116.4773999993, 297433.1704000002 3622116.4773999993, 297432.90220000036 3622114.6896, 297432.90189999994 3622114.6874, 297411.7821000004 3622114.2074999996, 297411.4364 3622116.5692999996, 297412.63999999966 3622116.8100000005, 297412.6961000003 3622121.4091999996, 297412.75 3622121.42, 297413.6500000004 3622122.5199999996, 297413.8499999996 3622123.5199999996, 297418.4500000002 3622123.8200000003, 297419.70710000023 3622125.007200001, 297422.90199999977 3622125.1174, 297428.659 3622125.3001000006)));94;Arco da Calheta;Calheta;Ilha da Madeira (Madeira)
341;7350135.0;2,98E+12;49.5394826416561;100.56908400212376;MULTIPOLYGON (((297619.39049999975 3622037.6876, 297618.6705 3622032.887599999, 297599.23060000036 3622031.9276, 297599.7105999999 3622037.4475999996, 297619.39049999975 3622037.6876)));57;Arco da Calheta;Calheta;Ilha da Madeira (Madeira)
342;7350207.0;2,98E+12;53.280668258721285;102.06775769839182;MULTIPOLYGON (((296913.95519999973 3622001.3255000003, 296916.6852000002 3622005.6392, 296935.7050000001 3621994.7591999993, 296933.54590000026 3621991.1633, 296913.95519999973 3622001.3255000003)));68;Arco da Calheta;Calheta;Ilha da Madeira (Madeira)
343;7350123.0;3,00E+12;110.13883331903527;499.63171585221556;MULTIPOLYGON (((299459.8411999997 3622040.9773999993, 299460.2451999998 3622036.9159999993, 299461.73000000045 3622021.99, 299461.9299999997 3622009.09, 299462.3300000001 3621996.99, 299462.4299999997 3621995.49, 299450.4299999997 3621994.789999999, 299450.05730000045 3621998.4552999996, 299450.08889999986 3622000.1571999993, 299449.2400000002 3622013.74, 299450.04000000004 3622020.4399999995, 299451.86110000033 3622034.4779000003, 299452.0833999999 3622036.1915000007, 299452.1299999999 3622036.6899999995, 299452.2553000003 3622039.320699999, 299459.8411999997 3622040.9773999993)));96;Arco da Calheta;Calheta;Ilha da Madeira (Madeira)
344;7350128.0;3,00E+12;109.2617159398728;485.6167037242601;MULTIPOLYGON (((299450.25989999995 3622026.8083999995, 299449.3049999997 3622019.2753, 299448.54000000004 3622013.24, 299449.54000000004 3621998.34, 299433.98309999984 3621999.2205999997, 299434.9286000002 3622038.2698999997, 299435.8482999997 3622038.2939, 299440.72470000014 3622037.667199999, 299440.6052000001 3622035.3155000005, 299440.3783 3622030.8539000005, 299440.8794 3622030.8539000005, 299441.13999999966 3622027.1400000006, 299450.25989999995 3622026.8083999995)));85;Arco da Calheta;Calheta;Ilha da Madeira (Madeira)
345;13763307.0;2,99E+12;200.19238997536334;1812.671970694739;MULTIPOLYGON (((297549.37009999994 3621695.972100001, 297549.3200000003 3621696.1400000006, 297550.21999999974 3621701.24, 297560.9609000003 3621697.5724, 297561.7885999996 3621700.4316000007, 297561.8700000001 3621700.4499999993, 297562.38609999977 3621701.67, 297562.96999999974 3621703.0500000007, 297564.0700000003 3621702.3499999996, 297565.76999999955 3621702.3499999996, 297566.6333999997 3621702.5227000006, 297567.96999999974 3621704.2157000005, 297567.96999999974 3621705.3499999996, 297568.64910000004 3621705.0758999996, 297578.8700000001 3621700.9499999993, 297582.3174999999 3621697.3036, 297589.26999999955 3621689.9499999993, 297575.1699999999 3621678.5500000007, 297573.4434000002 3621675.5933999997, 297575.1501000002 3621669.620100001, 297576.58999999985 3621662.4201999996, 297574.4299999997 3621658.8202, 297571.19010000024 3621655.7601999994, 297567.7701000003 3621652.7003000006, 297567.9501 3621648.9202999994, 297563.6300999997 3621645.680299999, 297558.3529000003 3621641.4781, 297558.8700000001 3621647.7699999996, 297558.91789999977 3621651.9881999996, 297557.63630000036 3621651.5012, 297554.8700000001 3621650.4499999993, 297537.0700000003 3621664.6500000004, 297538.1349999998 3621675.6547999997, 297538.6803000001 3621677.5402000006, 297538.3389999997 3621677.7630000003, 297539.1699999999 3621686.3499999996, 297544.6699999999 3621689.0500000007, 297543.8914999999 3621690.2776999995, 297548.6200000001 3621688.9399999995, 297549.37009999994 3621695.972100001)));81;Arco da Calheta;Calheta;Ilha da Madeira (Madeira)
346;7343812.0;3,02E+12;114.07707099280655;730.6208192901491;MULTIPOLYGON (((301231.5867999997 3623445.6885, 301237.4900000002 3623451.17, 301243.4900000002 3623452.9700000007, 301256.79000000004 3623441.869999999, 301271.0502000004 3623441.4871999994, 301272.38999999966 3623440.210000001, 301272.3875000002 3623440.2070000004, 301272.3876 3623440.2070000004, 301273.8487999998 3623436.4308, 301273.50879999995 3623433.5308, 301272.06879999954 3623430.2808, 301267.00879999995 3623425.7609, 301259.3989000004 3623420.9909000006, 301254.08889999986 3623419.6208999995, 301244.9589999998 3623429.5709000006, 301235.2790999999 3623439.7808, 301231.5867999997 3623445.6885)));63;Arco da Calheta;Calheta;Ilha da Madeira (Madeira)
347;7344631.0;3,02E+12;33.23263142755025;71.38209749950798;MULTIPOLYGON (((301023.4500000002 3623198.5329, 301025.9000000004 3623207.5727999993, 301033.81989999954 3623205.2227999996, 301031.7698999997 3623198.8028999995, 301028.33999999985 3623197.1829000004, 301023.4500000002 3623198.5329)));20;Arco da Calheta;Calheta;Ilha da Madeira (Madeira)
348;9528889.0;3,00E+12;82.22510741135797;247.40794489497458;MULTIPOLYGON (((299172.1582000004 3622270.4032000005, 299170.20999999996 3622271.59, 299160.41000000015 3622276.49, 299150.3099999996 3622280.8900000006, 299156.61000000034 3622288.1899999995, 299167.3099999996 3622279.09, 299172.20999999996 3622284.1899999995, 299180.2503000004 3622275.1986999996, 299180.2507999996 3622275.199100001, 299181.49540000036 3622273.7172999997, 299174.3986999998 3622267.4363, 299173.5267000003 3622268.3266000003, 299173.51999999955 3622268.33, 299172.1582000004 3622270.4032000005)));70;Arco da Calheta;Calheta;Ilha da Madeira (Madeira)
349;9416421.0;3,00E+12;117.70024134300378;576.9997542391341;MULTIPOLYGON (((298663.9157999996 3623164.1851000004, 298664.59329999983 3623164.2664, 298664.64180000033 3623163.9188, 298665.45430000033 3623158.0961000007, 298666.97030000016 3623147.2313, 298671.77190000005 3623147.7896, 298671.7999999998 3623147.8200000003, 298671.94209999964 3623147.8200000003, 298672.5999999996 3623147.8200000003, 298673.4773000004 3623145.9250000007, 298677.46470000036 3623137.3122000005, 298677.57799999975 3623137.0676000006, 298677.5999999996 3623137.0199999996, 298677.1317999996 3623136.8861999996, 298676.9868000001 3623136.844799999, 298676.5155999996 3623136.7102000006, 298676.54559999984 3623136.648, 298675.8036000002 3623136.3444999997, 298671.8457000004 3623134.725299999, 298671.87129999977 3623134.7248, 298671.48000000045 3623134.5600000005, 298671.03000000026 3623134.1099999994, 298668.4299999997 3623130.16, 298665.73000000045 3623128.26, 298664.9299999997 3623129.210000001, 298662.78000000026 3623133.16, 298660.81819999963 3623137.0019000005, 298660.38999999966 3623137.99, 298658.6253000004 3623142.3554, 298658.4900000002 3623142.6899999995, 298658.08999999985 3623145.59, 298658.0175999999 3623145.5755000003, 298656.73139999993 3623145.3182999995, 298656.7218000004 3623145.3682000004, 298650.6858000001 3623143.948000001, 298650.6679999996 3623144.058599999, 298650.6058 3623143.9979999997, 298647.2653999999 3623143.2271999996, 298646.57380000036 3623147.0866, 298644.41330000013 3623159.1437, 298644.7926000003 3623159.3198000006, 298648.38999999966 3623160.99, 298651.5696999999 3623161.8443, 298655.08999999985 3623162.789999999, 298660.1442999998 3623163.7090000007, 298660.1375000002 3623163.7316999994, 298663.9157999996 3623164.1851000004)));35;Arco da Calheta;Calheta;Ilha da Madeira (Madeira)
350;9642648.0;2,99E+12;90.61130614234881;504.4426700039526;MULTIPOLYGON (((298217.6621000003 3622252.3115999997, 298220.23000000045 3622252.76, 298224.1799999997 3622253.0600000005, 298228.03000000026 3622252.76, 298231.4299999997 3622252.41, 298236.48000000045 3622250.5600000005, 298243.48000000045 3622248.41, 298249.1239 3622247.885, 298249.08999999985 3622247.41, 298248.8799999999 3622237.26, 298246.1799999997 3622236.01, 298242.4299999997 3622235.16, 298237.6299999999 3622233.8100000005, 298228.8799999999 3622234.01, 298220.4299999997 3622234.76, 298218.8799999999 3622235.3100000005, 298218.3300000001 3622237.710000001, 298217.6799999997 3622251.8599999994, 298217.6621000003 3622252.3115999997)));50;Arco da Calheta;Calheta;Ilha da Madeira (Madeira)
